;age;job;marital;education;default;balance;housing;loan;contact;day;month;campaign;pdays;previous;poutcome;y
25484;47;entrepreneur;divorced;secondary;0;392;1;1;cellular;19;nov;1;-1;0;unknown;0
25485;39;management;single;tertiary;0;1682;1;0;cellular;19;nov;1;170;1;failure;0
25486;31;management;single;tertiary;0;3625;1;0;cellular;19;nov;1;180;2;failure;0
25487;38;technician;married;tertiary;0;11766;1;0;cellular;19;nov;1;-1;0;unknown;0
25488;50;services;divorced;secondary;0;2015;1;0;cellular;19;nov;1;-1;0;unknown;0
25489;32;blue-collar;single;secondary;0;1721;1;0;cellular;19;nov;2;182;2;failure;0
25490;45;management;married;secondary;0;38;1;0;cellular;19;nov;1;188;2;failure;0
25491;33;management;single;tertiary;0;541;1;1;cellular;19;nov;1;182;1;failure;0
25492;35;blue-collar;single;secondary;0;4845;0;0;cellular;19;nov;1;-1;0;unknown;0
25493;33;management;single;tertiary;0;102;1;1;cellular;19;nov;1;-1;0;unknown;0
25494;30;management;single;tertiary;0;54;1;1;cellular;19;nov;1;177;3;failure;0
25495;52;admin.;married;secondary;0;299;0;0;cellular;19;nov;4;-1;0;unknown;0
25496;50;blue-collar;married;primary;0;167;0;0;cellular;19;nov;1;-1;0;unknown;0
25497;52;management;married;tertiary;0;488;1;0;cellular;19;nov;3;-1;0;unknown;0
25498;35;services;single;secondary;0;0;1;0;cellular;19;nov;4;-1;0;unknown;0
25499;45;entrepreneur;married;tertiary;0;2185;1;0;cellular;19;nov;4;-1;0;unknown;0
25500;34;blue-collar;single;primary;0;-343;1;1;cellular;19;nov;1;-1;0;unknown;0
25501;43;entrepreneur;single;primary;0;2124;1;0;cellular;19;nov;1;-1;0;unknown;0
25502;31;management;married;tertiary;0;4924;1;0;cellular;19;nov;1;182;2;failure;0
25503;54;management;married;tertiary;0;6525;1;0;cellular;19;nov;1;170;3;failure;0
25504;33;management;married;tertiary;0;3696;0;0;cellular;19;nov;1;182;3;failure;0
25505;31;self-employed;single;unknown;0;7118;1;0;cellular;19;nov;1;168;2;other;0
25506;33;management;single;tertiary;0;896;1;0;cellular;19;nov;1;-1;0;unknown;0
25507;37;services;married;secondary;0;345;1;1;cellular;19;nov;1;-1;0;unknown;0
25508;53;management;divorced;primary;0;255;0;0;cellular;19;nov;1;-1;0;unknown;0
25509;58;entrepreneur;married;tertiary;0;6384;0;0;cellular;19;nov;3;-1;0;unknown;0
25510;48;unemployed;married;secondary;0;1811;1;0;telephone;19;nov;4;111;3;failure;0
25511;40;management;married;tertiary;0;2168;1;1;cellular;19;nov;1;-1;0;unknown;0
25512;36;services;divorced;secondary;0;2390;1;0;cellular;19;nov;1;-1;0;unknown;0
25513;33;management;married;tertiary;0;0;1;0;cellular;19;nov;1;170;1;failure;0
25514;33;technician;married;tertiary;0;575;1;0;cellular;19;nov;1;-1;0;unknown;0
25515;33;blue-collar;married;primary;0;359;1;1;cellular;19;nov;1;-1;0;unknown;0
25516;37;management;divorced;tertiary;0;2519;1;0;cellular;19;nov;1;-1;0;unknown;0
25517;51;technician;married;secondary;0;113;0;0;cellular;19;nov;1;-1;0;unknown;0
25518;57;retired;single;primary;0;604;0;0;cellular;19;nov;1;-1;0;unknown;0
25519;31;blue-collar;single;secondary;0;-366;1;0;cellular;19;nov;1;180;1;other;0
25520;46;technician;married;tertiary;0;3941;1;0;cellular;19;nov;1;-1;0;unknown;0
25521;35;technician;married;secondary;0;0;1;0;telephone;19;nov;1;-1;0;unknown;0
25522;55;management;married;tertiary;0;4649;1;0;cellular;19;nov;4;-1;0;unknown;0
25523;32;services;single;secondary;0;545;1;0;cellular;19;nov;1;-1;0;unknown;0
25524;30;management;single;tertiary;0;4319;1;0;cellular;19;nov;1;-1;0;unknown;0
25525;32;blue-collar;married;secondary;0;2089;1;0;cellular;19;nov;1;5;1;success;0
25526;41;management;married;tertiary;0;1495;1;0;cellular;19;nov;2;-1;0;unknown;0
25527;35;unemployed;married;secondary;0;315;1;0;telephone;19;nov;1;-1;0;unknown;0
25528;51;unemployed;married;secondary;0;1760;0;1;cellular;19;nov;1;-1;0;unknown;0
25529;43;technician;married;secondary;0;186;1;0;cellular;19;nov;1;-1;0;unknown;0
25530;40;management;married;tertiary;0;12409;1;0;cellular;19;nov;1;99;2;failure;0
25531;37;technician;divorced;secondary;1;0;0;1;cellular;19;nov;1;-1;0;unknown;0
25532;38;admin.;single;secondary;0;2600;1;0;cellular;19;nov;1;-1;0;unknown;0
25533;33;services;married;secondary;0;1082;1;1;cellular;19;nov;1;-1;0;unknown;0
25534;52;retired;married;secondary;0;424;0;0;cellular;19;nov;1;154;3;failure;0
25535;31;technician;single;secondary;0;1186;1;0;cellular;19;nov;1;180;1;failure;0
25536;35;management;married;tertiary;0;2801;1;0;cellular;19;nov;2;111;2;failure;0
25537;32;management;single;tertiary;0;2667;1;0;cellular;19;nov;1;99;2;success;0
25538;31;technician;single;secondary;0;1188;1;0;cellular;19;nov;1;-1;0;unknown;0
25539;33;management;single;tertiary;0;659;1;0;cellular;19;nov;1;-1;0;unknown;0
25540;30;admin.;single;secondary;0;382;1;0;cellular;19;nov;1;191;1;failure;0
25541;31;blue-collar;married;primary;0;4728;1;0;cellular;19;nov;1;183;3;other;0
25542;32;entrepreneur;married;tertiary;0;964;1;0;cellular;19;nov;1;120;2;failure;0
25543;35;management;single;tertiary;0;578;1;0;cellular;19;nov;1;-1;0;unknown;0
25544;36;self-employed;married;secondary;0;189;1;0;cellular;19;nov;1;120;1;failure;0
25545;40;self-employed;divorced;tertiary;0;1077;0;0;cellular;19;nov;1;-1;0;unknown;0
25546;35;blue-collar;divorced;tertiary;0;3547;1;0;cellular;19;nov;1;-1;0;unknown;0
25547;42;services;married;tertiary;0;12223;1;0;cellular;19;nov;1;-1;0;unknown;0
25548;31;technician;single;tertiary;0;1881;0;0;cellular;19;nov;1;-1;0;unknown;0
25549;40;services;married;secondary;0;961;0;1;cellular;19;nov;1;133;4;other;0
25550;35;unemployed;single;secondary;1;-126;0;0;cellular;19;nov;1;-1;0;unknown;0
25551;32;blue-collar;married;secondary;0;1520;1;0;cellular;19;nov;1;-1;0;unknown;0
25552;52;self-employed;married;secondary;0;-201;0;1;cellular;19;nov;1;133;2;failure;0
25553;35;management;married;tertiary;0;3889;1;0;cellular;19;nov;2;-1;0;unknown;0
25554;42;services;divorced;secondary;0;266;1;1;cellular;19;nov;1;-1;0;unknown;0
25555;45;management;divorced;secondary;0;644;1;0;cellular;19;nov;1;168;1;success;1
25556;37;services;single;secondary;0;50;0;0;cellular;19;nov;1;154;8;other;0
25557;56;retired;divorced;secondary;0;1886;1;0;cellular;19;nov;1;-1;0;unknown;0
25558;59;blue-collar;married;secondary;0;16869;0;0;cellular;19;nov;1;-1;0;unknown;0
25559;45;housemaid;married;secondary;0;16358;0;0;telephone;19;nov;1;-1;0;unknown;0
25560;36;management;married;tertiary;1;-485;1;0;cellular;19;nov;1;-1;0;unknown;0
25561;35;management;divorced;tertiary;0;859;1;1;cellular;19;nov;1;-1;0;unknown;1
25562;32;blue-collar;married;primary;0;3136;1;0;cellular;19;nov;1;-1;0;unknown;1
25563;30;services;single;primary;0;0;1;1;cellular;19;nov;1;-1;0;unknown;1
25564;42;management;divorced;primary;0;0;1;0;cellular;19;nov;5;-1;0;unknown;0
25565;58;management;married;secondary;0;60;0;1;cellular;19;nov;2;-1;0;unknown;0
25566;39;blue-collar;single;primary;0;6;1;0;cellular;19;nov;2;-1;0;unknown;0
25567;36;admin.;single;tertiary;0;649;0;0;cellular;19;nov;1;111;1;other;0
25568;43;management;married;tertiary;0;13044;0;0;cellular;19;nov;1;93;4;failure;0
25569;35;management;divorced;tertiary;0;771;1;1;cellular;19;nov;1;93;5;failure;0
25570;30;management;married;tertiary;0;86;1;1;cellular;19;nov;1;97;2;other;0
25571;32;services;married;secondary;0;1082;1;0;cellular;19;nov;1;-1;0;unknown;0
25572;34;blue-collar;married;secondary;0;1897;1;1;cellular;19;nov;1;-1;0;unknown;0
25573;39;technician;married;secondary;0;3494;1;0;cellular;19;nov;1;92;4;failure;0
25574;30;admin.;married;secondary;0;521;1;0;cellular;19;nov;1;-1;0;unknown;0
25575;49;technician;divorced;secondary;0;342;0;1;cellular;19;nov;3;-1;0;unknown;0
25576;57;retired;married;primary;0;1335;0;0;cellular;19;nov;2;-1;0;unknown;0
25577;54;management;married;secondary;0;0;0;0;cellular;19;nov;1;-1;0;unknown;0
25578;37;self-employed;married;tertiary;0;804;1;0;cellular;19;nov;1;170;1;other;0
25579;49;management;married;tertiary;0;6613;0;0;cellular;19;nov;1;155;3;failure;0
25580;30;blue-collar;divorced;secondary;0;4591;1;0;cellular;19;nov;1;175;1;other;0
25581;34;blue-collar;married;secondary;0;360;1;0;telephone;19;nov;1;182;2;failure;0
25582;54;admin.;married;secondary;0;3136;1;0;telephone;19;nov;1;-1;0;unknown;0
25583;52;admin.;married;primary;0;6286;0;0;cellular;19;nov;1;-1;0;unknown;0
25584;57;entrepreneur;married;tertiary;0;1828;1;0;cellular;19;nov;1;-1;0;unknown;0
25585;41;admin.;married;secondary;0;80;0;0;cellular;19;nov;1;-1;0;unknown;0
25586;48;management;married;tertiary;0;5057;0;1;cellular;19;nov;1;-1;0;unknown;0
25587;33;technician;married;secondary;0;1234;0;0;cellular;19;nov;1;10;1;failure;0
25588;55;technician;married;secondary;0;0;0;0;cellular;19;nov;1;-1;0;unknown;0
25589;30;self-employed;single;secondary;0;-617;0;1;cellular;19;nov;1;-1;0;unknown;1
25590;48;management;married;secondary;0;3663;1;0;cellular;19;nov;1;-1;0;unknown;0
25591;30;blue-collar;married;secondary;0;8;1;0;cellular;19;nov;1;-1;0;unknown;0
25592;41;admin.;single;secondary;0;621;1;0;telephone;19;nov;1;-1;0;unknown;0
25593;31;housemaid;single;tertiary;0;287;1;0;cellular;19;nov;1;-1;0;unknown;0
25594;45;technician;divorced;secondary;0;1309;1;0;cellular;19;nov;1;170;2;failure;0
25595;30;management;single;tertiary;0;234;1;0;cellular;19;nov;1;169;2;failure;0
25596;39;admin.;married;secondary;0;168;1;0;cellular;19;nov;1;-1;0;unknown;0
25597;35;self-employed;married;tertiary;0;1340;0;1;cellular;19;nov;1;-1;0;unknown;0
25598;56;management;married;secondary;0;238;1;0;cellular;19;nov;1;-1;0;unknown;0
25599;42;blue-collar;married;secondary;0;-430;1;0;cellular;19;nov;2;-1;0;unknown;0
25600;34;technician;married;secondary;0;1;1;0;cellular;19;nov;1;-1;0;unknown;0
25601;35;entrepreneur;married;secondary;0;6851;1;0;cellular;19;nov;1;-1;0;unknown;0
25602;47;unemployed;married;tertiary;0;1172;0;1;cellular;19;nov;1;-1;0;unknown;0
25603;40;entrepreneur;married;tertiary;0;1024;0;0;cellular;19;nov;1;-1;0;unknown;0
25604;32;unemployed;single;tertiary;0;1611;1;0;cellular;19;nov;1;180;2;failure;0
25605;44;self-employed;married;tertiary;0;4411;1;0;cellular;19;nov;1;-1;0;unknown;0
25606;33;management;married;tertiary;0;2441;1;1;cellular;19;nov;1;-1;0;unknown;0
25607;41;technician;married;tertiary;0;67;1;0;cellular;19;nov;1;-1;0;unknown;1
25608;31;blue-collar;married;secondary;0;1570;1;1;cellular;19;nov;2;180;1;other;0
25609;59;management;married;unknown;0;3428;1;1;cellular;19;nov;1;-1;0;unknown;0
25610;45;entrepreneur;married;tertiary;0;1;0;0;cellular;19;nov;1;-1;0;unknown;0
25611;49;management;married;secondary;0;1623;1;0;cellular;19;nov;2;-1;0;unknown;1
25612;46;blue-collar;single;primary;0;96;1;0;cellular;19;nov;1;-1;0;unknown;0
25613;39;admin.;married;secondary;0;159;0;0;cellular;19;nov;1;-1;0;unknown;0
25614;55;blue-collar;married;primary;0;4103;0;0;cellular;19;nov;1;-1;0;unknown;0
25615;54;unemployed;married;primary;0;6427;1;0;telephone;19;nov;1;-1;0;unknown;0
25616;45;management;married;tertiary;0;80;0;1;cellular;19;nov;1;-1;0;unknown;0
25617;40;self-employed;married;tertiary;0;2977;1;0;cellular;19;nov;1;125;1;failure;0
25618;46;blue-collar;married;secondary;0;15;1;1;cellular;19;nov;2;91;3;failure;0
25619;50;entrepreneur;divorced;tertiary;0;816;0;0;cellular;19;nov;1;-1;0;unknown;0
25620;30;blue-collar;single;secondary;1;447;0;0;cellular;19;nov;2;189;6;failure;0
25621;44;entrepreneur;married;secondary;0;2878;1;0;telephone;19;nov;3;-1;0;unknown;0
25622;32;management;single;tertiary;0;4262;1;0;cellular;19;nov;1;-1;0;unknown;0
25623;34;blue-collar;married;primary;0;2490;1;0;cellular;19;nov;2;180;1;failure;0
25624;34;management;single;tertiary;0;1;0;0;cellular;19;nov;1;-1;0;unknown;0
25625;33;housemaid;married;tertiary;0;0;0;0;cellular;19;nov;1;-1;0;unknown;0
25626;55;services;divorced;tertiary;0;1983;1;0;telephone;19;nov;1;-1;0;unknown;0
25627;46;self-employed;married;tertiary;0;2421;0;0;cellular;19;nov;1;100;4;failure;1
25628;49;services;married;unknown;0;1990;1;0;cellular;19;nov;4;-1;0;unknown;0
25629;39;blue-collar;married;primary;0;800;1;0;cellular;19;nov;6;-1;0;unknown;0
25630;50;management;married;secondary;0;1580;0;1;cellular;19;nov;3;-1;0;unknown;0
25631;32;technician;single;tertiary;0;360;0;0;cellular;19;nov;2;-1;0;unknown;0
25632;32;admin.;single;secondary;0;10218;1;0;cellular;19;nov;2;-1;0;unknown;0
25633;47;technician;married;secondary;0;85;0;0;cellular;19;nov;2;-1;0;unknown;0
25634;56;management;married;tertiary;0;705;0;0;cellular;19;nov;2;-1;0;unknown;0
25635;54;blue-collar;married;primary;0;6191;0;0;cellular;19;nov;2;-1;0;unknown;0
25636;40;blue-collar;married;primary;0;4608;1;0;telephone;19;nov;2;156;1;failure;0
25637;53;retired;married;tertiary;0;1452;0;1;cellular;19;nov;2;113;3;failure;0
25638;35;technician;married;secondary;0;2189;0;0;cellular;19;nov;3;-1;0;unknown;0
25639;35;management;married;tertiary;0;1095;1;0;cellular;19;nov;2;-1;0;unknown;0
25640;51;blue-collar;married;primary;0;-637;1;1;cellular;19;nov;2;-1;0;unknown;0
25641;40;housemaid;married;secondary;0;1783;1;1;cellular;19;nov;1;-1;0;unknown;0
25642;35;management;married;tertiary;0;131;1;0;cellular;19;nov;1;-1;0;unknown;0
25643;41;management;divorced;tertiary;0;8106;0;0;cellular;19;nov;1;-1;0;unknown;0
25644;39;entrepreneur;married;primary;0;3373;1;0;cellular;19;nov;5;-1;0;unknown;0
25645;30;management;single;tertiary;0;2708;0;0;cellular;19;nov;1;-1;0;unknown;0
25646;39;management;married;tertiary;0;-233;1;0;cellular;19;nov;1;-1;0;unknown;0
25647;39;technician;divorced;secondary;0;688;1;1;cellular;19;nov;1;-1;0;unknown;0
25648;39;admin.;single;secondary;0;2749;1;0;cellular;19;nov;1;-1;0;unknown;0
25649;52;services;single;secondary;0;1810;0;0;telephone;19;nov;1;-1;0;unknown;0
25650;56;retired;single;tertiary;0;352;0;0;cellular;19;nov;1;-1;0;unknown;0
25651;34;management;married;tertiary;0;395;1;0;cellular;19;nov;2;-1;0;unknown;0
25652;32;management;single;tertiary;0;2280;1;0;cellular;19;nov;2;-1;0;unknown;0
25653;46;technician;divorced;secondary;0;-26;1;1;cellular;19;nov;1;113;2;other;0
25654;51;technician;divorced;tertiary;0;4143;0;0;cellular;19;nov;1;-1;0;unknown;0
25655;46;services;married;tertiary;0;2520;1;0;cellular;19;nov;1;-1;0;unknown;0
25656;57;unemployed;divorced;secondary;0;2762;0;0;telephone;19;nov;1;-1;0;unknown;0
25657;38;technician;married;secondary;0;4030;1;0;cellular;19;nov;2;177;5;failure;0
25658;35;self-employed;married;tertiary;0;8647;0;0;cellular;19;nov;2;-1;0;unknown;0
25659;41;blue-collar;single;secondary;1;81;0;0;cellular;19;nov;3;-1;0;unknown;0
25660;38;blue-collar;married;primary;0;-459;1;1;cellular;19;nov;2;-1;0;unknown;0
25661;43;management;married;tertiary;0;1429;1;0;cellular;19;nov;1;198;2;other;1
25662;47;management;married;unknown;0;4189;1;0;cellular;19;nov;3;-1;0;unknown;1
25663;54;management;married;tertiary;0;11246;0;0;cellular;19;nov;2;-1;0;unknown;0
25664;48;services;single;secondary;0;2749;0;0;cellular;19;nov;1;-1;0;unknown;0
25665;32;management;married;tertiary;0;1923;0;0;cellular;19;nov;1;-1;0;unknown;0
25666;31;housemaid;married;secondary;0;14;0;0;cellular;19;nov;1;-1;0;unknown;0
25667;34;management;married;secondary;0;2311;1;0;cellular;19;nov;1;-1;0;unknown;0
25668;31;technician;single;tertiary;0;849;0;0;cellular;19;nov;1;-1;0;unknown;0
25669;32;management;married;tertiary;0;0;0;0;cellular;19;nov;1;-1;0;unknown;0
25670;32;technician;married;secondary;0;599;0;0;cellular;19;nov;1;-1;0;unknown;0
25671;34;admin.;single;tertiary;0;3092;0;0;cellular;19;nov;1;-1;0;unknown;0
25672;51;entrepreneur;married;secondary;0;5403;1;0;cellular;19;nov;1;-1;0;unknown;0
25673;54;technician;married;secondary;0;4475;1;0;cellular;19;nov;1;-1;0;unknown;0
25674;51;retired;married;tertiary;0;580;0;0;cellular;19;nov;2;-1;0;unknown;1
25675;32;technician;divorced;secondary;0;18;0;0;telephone;19;nov;1;177;1;failure;0
25676;40;student;married;secondary;0;260;0;0;cellular;19;nov;1;152;6;failure;0
25677;30;unemployed;single;tertiary;0;1622;0;0;cellular;19;nov;1;-1;0;unknown;0
25678;35;self-employed;single;tertiary;0;538;1;1;cellular;19;nov;1;195;9;failure;0
25679;31;blue-collar;married;secondary;0;69;0;0;cellular;19;nov;1;-1;0;unknown;0
25680;44;admin.;married;tertiary;0;688;0;0;telephone;19;nov;1;-1;0;unknown;0
25681;33;entrepreneur;single;secondary;0;1808;0;0;cellular;19;nov;1;-1;0;unknown;0
25682;31;unemployed;married;secondary;0;24;1;0;cellular;19;nov;1;-1;0;unknown;0
25683;32;blue-collar;married;primary;0;66;0;0;cellular;19;nov;1;-1;0;unknown;0
25684;32;self-employed;married;tertiary;0;210;1;0;cellular;19;nov;1;-1;0;unknown;0
25685;53;retired;married;tertiary;0;1778;0;0;cellular;19;nov;2;-1;0;unknown;0
25686;36;self-employed;single;tertiary;0;1296;1;0;cellular;19;nov;4;-1;0;unknown;0
25687;49;admin.;single;secondary;0;0;0;0;cellular;19;nov;2;-1;0;unknown;0
25688;33;management;married;tertiary;1;-148;1;1;cellular;19;nov;2;-1;0;unknown;0
25689;32;technician;married;secondary;0;524;0;0;cellular;19;nov;1;106;1;failure;0
25690;41;blue-collar;married;primary;0;1491;1;0;cellular;19;nov;2;-1;0;unknown;0
25691;43;blue-collar;single;secondary;0;9102;1;0;cellular;19;nov;1;-1;0;unknown;0
25692;32;services;single;secondary;0;2615;0;0;cellular;19;nov;1;-1;0;unknown;1
25693;33;management;single;tertiary;0;5945;1;0;cellular;19;nov;1;-1;0;unknown;0
25694;54;admin.;married;secondary;0;1239;0;0;cellular;19;nov;1;-1;0;unknown;0
25695;35;management;single;tertiary;0;1531;1;0;cellular;19;nov;1;-1;0;unknown;0
25696;41;management;married;tertiary;0;36;0;0;cellular;19;nov;3;-1;0;unknown;0
25697;48;admin.;married;secondary;0;1428;0;0;cellular;19;nov;1;-1;0;unknown;0
25698;33;self-employed;married;tertiary;0;-103;1;0;cellular;19;nov;2;175;1;failure;0
25699;33;management;single;tertiary;0;201;1;0;cellular;19;nov;1;183;1;failure;0
25700;39;housemaid;married;secondary;0;1444;0;0;cellular;19;nov;1;117;8;success;0
25701;53;unemployed;divorced;secondary;0;587;0;0;cellular;19;nov;1;-1;0;unknown;1
25702;46;blue-collar;married;secondary;0;9347;1;0;cellular;19;nov;1;117;1;other;0
25703;38;services;married;secondary;0;8876;0;0;cellular;19;nov;1;-1;0;unknown;0
25704;40;management;married;secondary;0;156;0;0;cellular;19;nov;1;-1;0;unknown;0
25705;33;management;married;tertiary;0;3024;0;0;cellular;19;nov;1;-1;0;unknown;0
25706;44;services;married;primary;0;1161;1;0;cellular;19;nov;1;184;5;failure;0
25707;30;admin.;married;secondary;0;2284;1;0;cellular;19;nov;1;-1;0;unknown;0
25708;35;technician;single;unknown;0;1342;1;0;cellular;19;nov;1;-1;0;unknown;0
25709;32;unemployed;married;secondary;0;11524;1;0;cellular;19;nov;3;-1;0;unknown;0
25710;51;services;married;unknown;0;6451;0;0;telephone;19;nov;2;-1;0;unknown;0
25711;30;services;single;secondary;0;1846;1;0;cellular;19;nov;2;-1;0;unknown;0
25712;30;student;single;secondary;0;0;1;0;cellular;19;nov;1;-1;0;unknown;0
25713;32;blue-collar;single;secondary;0;413;1;0;cellular;19;nov;1;-1;0;unknown;0
25714;54;services;married;unknown;0;386;0;1;cellular;19;nov;1;152;1;success;0
25715;33;management;single;tertiary;0;8038;1;0;cellular;19;nov;1;-1;0;unknown;0
25716;59;housemaid;married;primary;0;935;1;0;cellular;19;nov;3;166;2;failure;0
25717;45;management;single;secondary;0;142;0;1;cellular;19;nov;1;105;4;failure;0
25718;31;services;single;secondary;0;252;0;0;cellular;19;nov;1;-1;0;unknown;0
25719;30;management;single;tertiary;0;4896;0;0;cellular;19;nov;1;-1;0;unknown;0
25720;33;self-employed;married;tertiary;0;0;1;0;cellular;19;nov;2;-1;0;unknown;0
25721;37;blue-collar;married;secondary;0;1165;1;0;cellular;19;nov;3;190;4;success;0
25722;37;technician;married;tertiary;0;1092;0;0;cellular;19;nov;3;-1;0;unknown;0
25723;30;management;married;tertiary;0;-181;1;0;cellular;19;nov;2;-1;0;unknown;0
25724;53;management;married;tertiary;0;8093;0;0;cellular;19;nov;1;-1;0;unknown;0
25725;41;management;married;tertiary;0;2885;0;0;cellular;19;nov;1;-1;0;unknown;0
25726;34;management;divorced;tertiary;0;27;0;1;cellular;19;nov;1;-1;0;unknown;0
25727;43;blue-collar;married;secondary;0;1927;1;0;cellular;19;nov;1;-1;0;unknown;0
25728;58;blue-collar;divorced;primary;0;8218;1;0;cellular;19;nov;2;111;10;failure;0
25729;33;technician;single;tertiary;0;149;1;0;cellular;19;nov;2;182;1;other;1
25730;32;blue-collar;married;secondary;0;3228;1;0;cellular;19;nov;3;-1;0;unknown;0
25731;50;management;married;secondary;0;0;1;0;cellular;19;nov;2;-1;0;unknown;0
25732;40;blue-collar;single;secondary;0;3;0;0;cellular;19;nov;1;-1;0;unknown;1
25733;46;services;married;secondary;0;2420;0;0;cellular;19;nov;2;-1;0;unknown;0
25734;54;management;married;tertiary;0;2650;1;1;cellular;19;nov;1;-1;0;unknown;0
25735;34;blue-collar;married;secondary;0;8309;1;1;cellular;19;nov;1;-1;0;unknown;0
25736;53;technician;married;secondary;0;0;0;0;cellular;19;nov;1;-1;0;unknown;0
25737;53;management;married;tertiary;0;241;1;0;cellular;19;nov;1;-1;0;unknown;0
25738;57;retired;married;primary;0;6969;0;0;cellular;19;nov;2;-1;0;unknown;0
25739;42;blue-collar;married;primary;0;807;1;0;cellular;19;nov;1;-1;0;unknown;1
25740;53;self-employed;married;tertiary;0;3711;0;0;cellular;19;nov;1;-1;0;unknown;0
25741;42;self-employed;married;secondary;0;3211;0;0;cellular;19;nov;2;111;1;failure;0
25742;47;blue-collar;married;secondary;0;0;1;1;cellular;19;nov;1;-1;0;unknown;0
25743;46;technician;married;secondary;0;0;1;0;cellular;19;nov;2;-1;0;unknown;0
25744;50;technician;married;secondary;0;3149;1;0;cellular;19;nov;1;190;1;other;0
25745;41;housemaid;single;secondary;0;2184;0;0;cellular;19;nov;1;153;2;failure;0
25746;48;retired;married;primary;1;-285;0;1;cellular;19;nov;1;-1;0;unknown;0
25747;32;management;married;tertiary;0;11281;0;0;cellular;19;nov;1;-1;0;unknown;0
25748;30;unknown;single;unknown;0;6929;0;0;cellular;19;nov;1;-1;0;unknown;0
25749;40;unemployed;married;secondary;0;0;1;0;cellular;19;nov;1;183;1;failure;0
25750;43;technician;divorced;secondary;0;6835;0;0;cellular;19;nov;1;152;2;failure;0
25751;32;blue-collar;single;secondary;0;6337;1;0;cellular;19;nov;2;-1;0;unknown;0
25752;44;technician;single;secondary;0;1195;1;0;cellular;19;nov;6;188;9;failure;0
25753;51;management;married;tertiary;0;94;1;0;cellular;19;nov;3;-1;0;unknown;0
25754;58;blue-collar;married;primary;0;630;1;0;cellular;19;nov;1;174;1;failure;0
25755;43;management;married;tertiary;0;1993;0;0;cellular;19;nov;1;174;1;failure;0
25756;36;blue-collar;married;primary;0;1503;0;0;cellular;19;nov;1;-1;0;unknown;0
25757;34;blue-collar;divorced;secondary;0;1125;1;1;cellular;19;nov;2;-1;0;unknown;0
25758;58;blue-collar;married;secondary;0;590;0;1;cellular;19;nov;1;167;1;failure;0
25759;39;management;married;secondary;0;6012;0;0;telephone;19;nov;1;119;2;failure;0
25760;35;management;single;tertiary;0;304;1;0;cellular;19;nov;2;-1;0;unknown;0
25761;36;technician;married;secondary;0;377;1;1;cellular;19;nov;1;-1;0;unknown;0
25762;33;unknown;single;secondary;0;1522;0;1;cellular;19;nov;1;-1;0;unknown;0
25763;51;blue-collar;married;primary;0;863;0;0;cellular;19;nov;1;189;2;other;0
25764;38;entrepreneur;married;secondary;0;0;1;0;cellular;19;nov;1;-1;0;unknown;0
25765;52;blue-collar;married;secondary;0;7225;0;0;cellular;19;nov;2;113;2;failure;0
25766;54;self-employed;divorced;tertiary;0;1323;0;0;cellular;19;nov;1;152;4;failure;0
25767;41;blue-collar;married;secondary;0;1011;1;0;cellular;19;nov;1;174;4;other;0
25768;49;technician;married;secondary;1;-74;1;0;cellular;19;nov;1;-1;0;unknown;0
25769;47;admin.;married;secondary;0;4480;0;0;telephone;19;nov;2;-1;0;unknown;0
25770;53;management;married;primary;0;1925;0;0;cellular;19;nov;1;-1;0;unknown;0
25771;44;management;divorced;tertiary;0;0;1;1;cellular;19;nov;1;-1;0;unknown;0
25772;39;entrepreneur;married;primary;0;238;1;1;cellular;19;nov;1;-1;0;unknown;0
25773;43;unemployed;divorced;secondary;0;1577;1;0;cellular;19;nov;1;-1;0;unknown;0
25774;56;unemployed;married;primary;0;107;1;0;cellular;19;nov;1;-1;0;unknown;0
25775;45;management;single;tertiary;0;997;0;1;cellular;19;nov;1;-1;0;unknown;0
25776;40;management;married;tertiary;0;315;0;0;cellular;19;nov;1;-1;0;unknown;0
25777;53;technician;married;secondary;0;2818;1;0;cellular;19;nov;1;126;7;failure;0
25778;57;admin.;divorced;secondary;0;18268;1;0;cellular;19;nov;1;-1;0;unknown;0
25779;30;admin.;married;secondary;0;401;0;0;cellular;19;nov;1;-1;0;unknown;0
25780;50;blue-collar;divorced;secondary;0;203;1;0;telephone;19;nov;1;127;4;other;0
25781;48;blue-collar;married;secondary;0;-202;1;1;cellular;19;nov;1;112;4;failure;0
25782;59;retired;married;secondary;0;32948;0;0;cellular;19;nov;1;174;2;failure;0
25783;39;technician;married;secondary;0;447;0;0;cellular;19;nov;1;-1;0;unknown;0
25784;45;entrepreneur;married;tertiary;0;0;0;0;cellular;19;nov;2;-1;0;unknown;0
25785;33;entrepreneur;married;secondary;0;2;1;1;cellular;19;nov;5;198;1;failure;0
25786;36;management;single;secondary;0;0;0;0;cellular;19;nov;3;-1;0;unknown;0
25787;44;services;divorced;tertiary;0;2279;0;1;cellular;19;nov;1;146;1;failure;0
25788;32;technician;single;secondary;0;7558;1;0;cellular;19;nov;2;-1;0;unknown;0
25789;52;blue-collar;divorced;primary;0;3990;0;0;cellular;19;nov;1;153;1;other;0
25790;47;admin.;divorced;secondary;0;1939;1;0;cellular;19;nov;1;174;1;failure;0
25791;47;blue-collar;married;secondary;0;538;0;1;cellular;19;nov;1;-1;0;unknown;0
