;age;job;marital;education;default;balance;housing;loan;contact;day;month;campaign;pdays;previous;poutcome;y
16455;42;9;1;1;0;-470;1;1;0;23;5;10;-1;0;3;0
16456;28;6;1;2;0;0;1;0;0;23;5;4;-1;0;3;0
16457;53;4;0;2;0;6388;1;0;1;23;5;2;-1;0;3;0
16458;41;0;0;1;0;0;0;1;0;23;5;2;-1;0;3;0
16459;28;9;2;1;0;390;0;1;0;23;5;2;-1;0;3;0
16460;51;4;1;2;0;0;1;0;0;23;5;2;-1;0;3;0
16461;56;0;0;1;0;-429;0;1;0;23;5;4;-1;0;3;0
16462;56;4;1;2;0;94;0;0;0;23;5;3;-1;0;3;0
16463;44;4;1;2;0;332;1;0;0;23;5;5;-1;0;3;0
16464;30;0;2;2;0;536;1;0;0;23;5;1;-1;0;3;0
16465;58;5;0;3;0;5920;1;0;0;23;5;1;-1;0;3;0
16466;41;4;0;2;0;846;0;1;0;23;5;3;-1;0;3;0
16467;51;0;1;2;0;1463;1;0;1;23;5;1;-1;0;3;0
16468;36;4;1;2;0;699;0;0;0;23;5;1;-1;0;3;0
16469;42;3;1;1;0;279;1;0;0;23;5;1;-1;0;3;0
16470;28;8;2;1;0;153;0;0;0;23;5;2;-1;0;3;1
16471;27;9;1;1;0;-392;1;0;0;23;5;2;-1;0;3;1
16472;29;8;2;1;0;181;1;0;0;23;5;1;-1;0;3;0
16473;45;0;1;1;0;524;1;0;0;23;5;1;-1;0;3;1
16474;41;4;1;2;0;1408;0;0;0;23;5;3;-1;0;3;0
16475;44;7;1;1;0;-18;0;1;0;23;5;2;-1;0;3;0
16476;39;9;1;1;0;694;1;0;0;23;5;5;-1;0;3;0
16477;27;7;1;1;0;0;1;0;0;23;5;13;-1;0;3;0
16478;31;0;2;1;0;378;0;0;0;23;5;2;-1;0;3;0
16479;48;4;1;2;0;291;1;0;1;23;5;2;-1;0;3;0
16480;52;1;1;0;1;0;0;0;0;23;5;3;-1;0;3;0
16481;44;4;1;1;0;8262;1;0;0;23;5;16;-1;0;3;0
16482;51;0;2;1;0;895;0;0;0;23;5;2;-1;0;3;1
16483;59;5;1;1;0;1449;1;1;0;23;5;2;-1;0;3;0
16484;40;1;2;1;1;61;0;0;0;23;5;2;-1;0;3;0
16485;54;4;0;1;0;299;0;1;0;23;5;4;-1;0;3;0
16486;60;9;1;1;0;591;0;0;1;23;5;2;-1;0;3;0
16487;30;2;0;1;0;151;1;0;0;23;5;4;-1;0;3;0
16488;32;0;2;1;0;1291;1;0;0;23;5;2;-1;0;3;0
16489;37;0;1;1;0;536;1;0;0;23;5;2;-1;0;3;0
16490;25;7;1;1;0;72;1;0;0;23;5;2;-1;0;3;0
16491;56;1;1;0;0;0;1;0;1;23;5;5;-1;0;3;0
16492;51;9;1;1;0;0;0;1;0;23;5;3;-1;0;3;0
16493;47;1;1;1;0;1110;1;0;1;23;5;3;-1;0;3;0
16494;42;1;1;3;0;149;1;0;1;23;5;3;-1;0;3;0
16495;37;2;1;3;0;1958;0;1;0;23;5;2;-1;0;3;0
16496;56;5;1;0;0;2399;1;0;0;23;5;2;-1;0;3;0
16497;36;0;1;1;0;212;1;1;0;23;5;6;-1;0;3;1
16498;26;4;2;2;0;2356;1;0;0;23;5;6;-1;0;3;0
16499;51;6;1;1;0;95;1;0;0;23;5;4;-1;0;3;1
16500;33;9;1;1;0;844;1;0;0;23;5;3;-1;0;3;0
16501;31;9;2;1;0;1014;1;0;0;23;5;4;-1;0;3;0
16502;41;1;1;0;0;4;0;0;0;23;5;5;-1;0;3;0
16503;53;2;1;2;0;49;0;1;0;23;5;5;-1;0;3;0
16504;57;5;1;1;0;3382;0;1;1;23;5;2;-1;0;3;0
16505;37;4;1;2;0;216;1;0;0;23;5;3;-1;0;3;0
16506;47;1;1;1;0;13;1;1;1;23;5;2;-1;0;3;0
16507;26;1;2;1;0;5829;0;0;0;23;5;2;-1;0;3;0
16508;49;1;1;1;0;3677;1;0;0;23;5;3;-1;0;3;0
16509;50;5;1;0;0;14;0;1;1;23;5;4;-1;0;3;0
16510;28;7;2;1;1;-7;0;1;0;23;5;5;-1;0;3;0
16511;49;1;1;0;0;-57;0;0;1;23;5;2;-1;0;3;0
16512;53;7;1;0;0;8918;1;0;1;23;5;2;-1;0;3;0
16513;52;7;0;1;0;6;0;0;0;23;5;3;-1;0;3;0
16514;42;9;2;1;0;2646;1;0;0;23;5;4;-1;0;3;0
16515;33;7;2;2;0;395;1;0;0;23;5;6;-1;0;3;1
16516;56;1;1;1;0;527;0;1;1;23;5;4;-1;0;3;0
16517;59;9;1;1;0;135;1;1;0;23;5;4;-1;0;3;1
16518;51;0;1;1;0;52;1;1;1;23;5;15;-1;0;3;0
16519;28;6;2;1;0;3761;0;1;0;23;5;3;-1;0;3;0
16520;51;0;0;1;0;21;0;0;0;23;5;17;-1;0;3;0
16521;38;0;0;1;0;74;1;0;0;23;5;3;-1;0;3;0
16522;59;7;1;1;0;204;0;0;0;23;5;2;-1;0;3;0
16523;38;2;1;2;0;0;0;0;0;23;5;2;-1;0;3;1
16524;33;1;2;2;0;457;1;0;0;23;5;4;-1;0;3;0
16525;30;6;1;3;0;1712;0;0;0;23;5;2;-1;0;3;0
16526;39;0;0;2;0;1087;0;1;0;23;5;2;-1;0;3;0
16527;49;1;1;0;0;0;1;1;1;23;5;6;-1;0;3;0
16528;47;1;1;3;0;30;0;1;0;23;5;2;-1;0;3;0
16529;27;6;2;2;0;1;1;0;0;23;5;4;-1;0;3;0
16530;32;3;2;2;0;93;0;0;0;23;5;2;-1;0;3;0
16531;53;9;1;1;0;944;1;0;0;23;5;4;-1;0;3;0
16532;55;4;0;2;0;36;0;0;0;23;5;2;-1;0;3;0
16533;26;9;2;1;0;831;0;1;0;23;5;13;-1;0;3;0
16534;35;4;2;2;0;657;1;0;0;23;5;2;-1;0;3;0
16535;57;1;1;0;0;94;1;0;1;23;5;5;-1;0;3;0
16536;31;0;1;1;0;1130;1;0;0;23;5;5;-1;0;3;0
16537;51;4;1;2;0;22557;1;0;1;23;5;3;-1;0;3;0
16538;39;1;1;0;0;163;1;0;1;23;5;5;-1;0;3;0
16539;28;0;1;1;0;1;1;0;0;24;5;4;-1;0;3;0
16540;56;4;1;3;0;0;0;0;0;24;5;29;-1;0;3;0
16541;30;9;2;2;0;-3;1;0;0;24;5;4;-1;0;3;0
16542;57;7;1;1;0;204;0;0;1;24;5;3;-1;0;3;0
16543;35;9;1;2;0;-290;1;1;0;24;5;3;-1;0;3;0
16544;26;1;1;1;0;242;1;0;0;24;5;2;-1;0;3;0
16545;40;7;1;1;0;471;1;0;0;24;5;4;-1;0;3;1
16546;29;9;2;2;0;2485;0;0;1;24;5;6;-1;0;3;0
16547;48;9;1;1;0;93;0;0;0;24;5;2;-1;0;3;0
16548;30;6;1;0;0;1380;1;0;0;24;5;9;-1;0;3;0
16549;34;4;2;2;0;3282;1;0;0;24;5;4;-1;0;3;0
16550;47;9;2;2;0;31;0;1;0;24;5;4;-1;0;3;0
16551;31;4;2;2;0;241;1;0;0;24;5;3;-1;0;3;0
16552;34;4;1;2;0;48;0;0;0;24;5;7;-1;0;3;0
16553;39;4;1;1;0;0;1;0;0;24;5;21;-1;0;3;0
16554;38;0;1;1;0;3091;1;0;0;24;5;2;-1;0;3;0
16555;45;1;1;0;0;0;1;0;1;24;5;1;-1;0;3;0
16556;42;3;2;0;0;206;0;1;0;24;5;1;-1;0;3;0
16557;35;9;0;1;0;0;0;0;0;24;5;2;-1;0;3;0
16558;29;0;2;1;0;768;1;0;0;24;5;5;-1;0;3;0
16559;40;4;1;2;0;0;1;1;0;24;5;1;-1;0;3;0
16560;46;1;1;0;0;0;0;0;0;24;5;1;-1;0;3;0
16561;42;0;0;1;1;0;0;0;0;24;5;1;-1;0;3;0
16562;27;7;2;2;0;1501;1;0;0;24;5;1;-1;0;3;0
16563;47;9;1;1;0;232;1;0;0;24;5;1;-1;0;3;0
16564;57;5;0;0;1;0;0;1;0;24;5;2;-1;0;3;0
16565;51;2;1;3;0;29;1;0;0;24;5;1;-1;0;3;0
16566;25;4;2;2;0;137;1;0;0;24;5;3;-1;0;3;0
16567;40;7;1;1;0;0;1;0;0;24;5;1;-1;0;3;0
16568;37;9;1;1;1;0;0;1;0;24;5;1;-1;0;3;0
16569;60;9;2;1;0;12;0;0;0;24;5;1;-1;0;3;0
16570;43;4;1;2;0;-183;0;0;0;24;5;1;-1;0;3;0
16571;45;9;1;1;0;1415;1;0;0;24;5;1;-1;0;3;0
16572;56;9;1;1;0;582;1;0;0;24;5;4;-1;0;3;0
16573;50;9;1;1;0;503;1;0;0;24;5;2;-1;0;3;0
16574;36;1;1;3;0;0;0;0;0;24;5;5;-1;0;3;0
16575;34;6;1;1;0;179;1;1;0;24;5;4;-1;0;3;0
16576;37;0;0;1;0;0;0;0;0;24;5;1;-1;0;3;0
16577;59;5;0;1;0;319;0;0;0;24;5;1;-1;0;3;0
16578;53;7;1;1;0;1065;0;1;0;24;5;1;-1;0;3;0
16579;53;4;1;2;0;1102;0;0;0;24;5;1;-1;0;3;0
16580;56;4;0;2;0;535;1;0;0;24;5;1;-1;0;3;0
16581;34;9;2;1;0;3;1;1;0;24;5;1;-1;0;3;0
16582;34;4;2;2;0;0;0;0;0;24;5;3;-1;0;3;0
16583;34;9;1;2;0;4;1;0;1;24;5;1;-1;0;3;0
16584;42;2;1;2;0;-14;1;0;0;24;5;2;-1;0;3;0
16585;24;10;2;2;1;-164;1;1;0;24;5;4;-1;0;3;0
16586;34;6;2;2;0;693;1;0;0;24;5;1;-1;0;3;0
16587;29;0;1;1;0;544;0;1;0;24;5;2;-1;0;3;0
16588;34;4;2;2;0;1;1;0;0;24;5;1;-1;0;3;0
16589;32;9;1;2;0;2553;1;0;0;24;5;7;-1;0;3;0
16590;29;7;1;1;0;31;1;0;0;24;5;5;-1;0;3;0
16591;51;5;0;0;0;43;0;0;0;24;5;2;-1;0;3;0
16592;28;9;1;1;0;158;1;1;1;24;5;1;-1;0;3;0
16593;43;2;1;3;0;0;1;0;0;24;5;1;-1;0;3;0
16594;38;4;2;2;0;0;0;0;0;24;5;1;-1;0;3;0
16595;51;1;1;0;0;603;1;0;0;24;5;2;-1;0;3;1
16596;37;2;1;0;0;-204;1;0;0;24;5;1;-1;0;3;0
16597;26;0;1;1;0;8;1;1;0;24;5;1;-1;0;3;0
16598;41;2;2;1;0;663;0;0;0;24;5;1;-1;0;3;1
16599;40;4;1;2;0;416;1;0;0;24;5;2;-1;0;3;0
16600;40;0;1;1;0;1614;0;0;0;24;5;1;-1;0;3;0
16601;51;7;1;1;0;53;0;1;0;24;5;1;-1;0;3;0
16602;41;9;1;1;0;0;1;0;0;24;5;1;-1;0;3;0
16603;44;9;1;1;0;0;1;0;0;24;5;1;-1;0;3;0
16604;49;2;0;1;0;10350;0;1;0;24;5;1;-1;0;3;0
16605;59;5;1;1;0;163;0;0;0;24;5;1;-1;0;3;0
16606;33;7;2;1;0;192;0;0;0;24;5;1;-1;0;3;0
16607;40;1;1;0;0;0;0;0;0;24;5;1;-1;0;3;0
16608;38;1;2;0;1;-129;1;0;0;24;5;2;-1;0;3;0
16609;45;7;0;1;0;138;0;0;1;24;5;11;-1;0;3;0
16610;56;4;0;2;0;1654;1;0;0;24;5;2;-1;0;3;0
16611;53;7;1;1;0;24;1;0;0;24;5;1;-1;0;3;0
16612;51;7;1;1;0;-238;1;0;0;24;5;1;-1;0;3;0
16613;25;9;2;1;0;945;1;0;0;24;5;4;-1;0;3;0
16614;41;4;1;2;0;0;1;0;0;24;5;1;-1;0;3;0
16615;39;1;1;0;0;85;1;0;0;24;5;1;-1;0;3;0
16616;50;2;1;0;0;1327;0;1;0;24;5;1;-1;0;3;0
16617;26;2;1;1;0;1;1;0;0;24;5;2;-1;0;3;0
16618;41;0;1;1;0;2661;1;0;1;24;5;1;-1;0;3;0
16619;32;4;2;2;0;887;1;0;0;24;5;5;-1;0;3;0
16620;45;7;1;3;0;293;0;0;0;24;5;2;-1;0;3;0
16621;29;2;0;2;0;444;0;0;0;24;5;2;-1;0;3;0
16622;50;1;1;0;0;27;1;0;0;24;5;1;-1;0;3;0
16623;45;4;1;2;0;0;0;0;0;24;5;2;-1;0;3;0
16624;31;3;1;0;0;-184;1;0;0;24;5;1;-1;0;3;0
16625;38;9;1;2;0;-255;1;1;0;24;5;1;-1;0;3;0
16626;47;3;1;0;0;0;1;0;1;24;5;1;-1;0;3;0
16627;33;4;1;2;0;4;1;1;0;24;5;1;-1;0;3;0
16628;45;2;0;2;0;1867;1;0;0;24;5;1;-1;0;3;0
16629;34;9;1;2;0;2656;1;0;0;24;5;1;-1;0;3;0
16630;30;9;1;1;0;13;1;1;0;24;5;1;-1;0;3;0
16631;44;1;2;0;0;0;1;0;0;24;5;1;-1;0;3;0
16632;31;0;1;1;0;0;1;0;0;24;5;1;-1;0;3;0
16633;57;4;1;2;0;1741;0;0;0;24;5;2;-1;0;3;0
16634;46;1;1;1;0;310;1;0;0;24;5;2;-1;0;3;0
16635;32;9;1;2;0;0;0;1;0;24;5;6;-1;0;3;0
16636;55;5;0;1;0;-268;0;1;0;24;5;1;-1;0;3;1
16637;38;2;1;1;0;593;1;1;0;24;5;24;-1;0;3;1
16638;30;10;2;1;0;79;0;1;0;24;5;1;-1;0;3;0
16639;28;3;1;1;0;204;1;0;0;24;5;1;-1;0;3;0
16640;31;4;1;2;0;1224;1;1;0;24;5;2;-1;0;3;1
16641;28;0;2;1;0;2;1;0;0;24;5;1;-1;0;3;1
16642;31;6;1;1;0;296;1;1;0;24;5;1;-1;0;3;0
16643;51;7;1;0;0;56;0;1;0;24;5;2;-1;0;3;0
16644;51;1;1;1;0;794;1;0;1;24;5;1;-1;0;3;0
16645;53;4;1;2;1;-252;0;1;0;24;5;2;-1;0;3;0
16646;48;7;1;1;0;0;0;0;1;24;5;1;-1;0;3;0
16647;34;4;1;2;0;0;1;0;1;24;5;1;-1;0;3;0
16648;34;4;1;2;0;280;1;0;0;24;5;2;-1;0;3;0
16649;36;0;1;1;0;403;0;0;0;24;5;2;-1;0;3;0
16650;52;4;0;2;1;0;0;0;0;24;5;1;-1;0;3;0
16651;28;4;2;2;0;1;0;0;0;24;5;11;-1;0;3;0
16652;51;6;1;1;0;921;0;0;0;24;5;1;-1;0;3;0
16653;34;9;1;1;0;1234;1;0;0;24;5;6;-1;0;3;0
16654;45;1;1;0;0;1670;0;1;0;24;5;1;-1;0;3;0
16655;27;9;0;1;0;162;1;0;0;24;5;1;-1;0;3;0
16656;56;9;1;0;0;0;1;1;0;24;5;1;-1;0;3;0
16657;28;1;1;1;0;258;1;0;0;24;5;1;-1;0;3;0
16658;52;1;1;0;0;117;0;1;0;24;5;2;-1;0;3;0
16659;35;1;1;1;0;218;1;0;0;24;5;2;-1;0;3;0
16660;34;1;1;0;0;251;1;1;0;24;5;3;-1;0;3;0
16661;29;0;1;1;0;187;1;1;0;24;5;2;-1;0;3;0
16662;40;1;1;1;0;3131;1;0;0;24;5;1;-1;0;3;0
16663;35;9;2;2;0;4;1;0;0;24;5;1;-1;0;3;0
16664;45;1;1;0;0;0;1;0;0;24;5;1;-1;0;3;0
16665;32;9;1;2;0;401;1;0;0;24;5;1;-1;0;3;0
16666;26;2;2;1;0;87;1;0;0;24;5;1;-1;0;3;0
16667;33;9;1;1;0;346;1;1;0;24;5;1;-1;0;3;0
16668;39;0;0;1;0;1086;0;0;0;24;5;1;-1;0;3;0
16669;35;4;2;2;0;945;1;0;0;24;5;1;-1;0;3;0
16670;38;10;1;1;0;0;0;0;0;24;5;2;-1;0;3;0
16671;37;4;0;0;1;0;1;0;1;24;5;1;-1;0;3;0
16672;28;4;1;2;0;9664;1;0;0;24;5;2;-1;0;3;0
16673;41;1;1;1;1;720;0;1;0;24;5;1;-1;0;3;1
16674;31;1;2;1;0;-806;1;1;0;24;5;3;-1;0;3;0
16675;50;0;2;1;0;26;0;1;1;24;5;4;-1;0;3;0
16676;44;1;1;1;0;3348;0;1;0;24;5;2;-1;0;3;0
16677;49;1;1;1;0;93;0;0;1;24;5;4;-1;0;3;0
16678;29;2;1;2;0;0;1;0;0;24;5;1;-1;0;3;0
16679;40;7;1;1;0;-345;1;0;0;24;5;2;-1;0;3;0
16680;37;9;2;1;0;133;1;0;0;24;5;2;-1;0;3;0
16681;49;7;1;1;0;86;1;1;0;24;5;2;-1;0;3;0
16682;51;1;1;0;0;959;0;1;0;24;5;5;-1;0;3;0
16683;34;9;1;1;0;945;1;1;0;24;5;1;-1;0;3;0
16684;34;9;2;1;1;103;1;1;0;24;5;1;-1;0;3;0
16685;32;1;1;1;0;2502;1;0;0;24;5;1;-1;0;3;0
16686;52;1;1;1;0;3510;1;0;1;24;5;7;-1;0;3;0
16687;54;4;1;2;0;0;1;0;0;24;5;2;-1;0;3;0
16688;35;1;1;1;0;1290;1;0;0;24;5;1;-1;0;3;0
16689;59;1;0;0;0;867;1;0;0;24;5;1;-1;0;3;0
16690;29;4;1;2;0;1022;1;0;0;24;5;1;-1;0;3;0
16691;31;9;1;2;0;6525;1;0;0;24;5;1;-1;0;3;0
16692;33;4;0;2;0;990;1;0;0;24;5;2;-1;0;3;1
16693;28;9;2;1;0;1241;0;0;0;24;5;1;-1;0;3;0
16694;35;10;1;0;0;3;0;0;0;24;5;1;-1;0;3;0
16695;49;4;1;1;0;27;1;0;0;24;5;2;-1;0;3;0
16696;35;9;2;1;0;1001;0;1;0;24;5;2;-1;0;3;0
16697;36;4;2;2;0;124;1;0;1;24;5;4;-1;0;3;0
16698;47;6;1;2;0;751;0;0;0;24;5;14;-1;0;3;0
16699;36;0;2;1;0;1281;0;0;1;24;5;2;-1;0;3;0
16700;47;9;1;3;0;751;1;0;0;24;5;1;-1;0;3;0
16701;30;7;1;1;0;-68;1;1;0;24;5;1;-1;0;3;0
16702;28;9;2;1;0;981;1;0;0;24;5;1;-1;0;3;0
16703;50;9;0;2;0;1679;1;0;0;24;5;2;-1;0;3;0
16704;35;1;1;1;0;0;1;1;0;24;5;1;-1;0;3;0
16705;33;1;1;1;0;0;1;0;0;24;5;1;-1;0;3;0
16706;48;1;0;1;0;271;1;1;0;24;5;1;-1;0;3;0
16707;56;3;1;2;0;1922;1;0;0;24;5;2;-1;0;3;0
16708;34;1;1;0;0;176;0;0;0;24;5;1;-1;0;3;0
16709;45;4;1;2;1;-577;1;1;0;24;5;1;-1;0;3;0
16710;39;1;1;3;0;0;0;0;0;24;5;3;-1;0;3;0
16711;34;4;1;2;0;889;1;0;0;24;5;1;-1;0;3;0
16712;32;4;2;2;0;597;0;1;0;24;5;1;-1;0;3;0
16713;29;9;2;1;0;428;1;0;0;24;5;2;-1;0;3;0
16714;37;0;1;1;0;352;1;0;0;24;5;2;-1;0;3;0
16715;26;1;2;1;0;1292;1;0;0;24;5;4;-1;0;3;0
16716;27;4;1;2;0;2729;1;0;0;24;5;2;-1;0;3;0
16717;32;9;0;1;0;3717;0;1;0;24;5;1;-1;0;3;0
16718;43;10;0;1;0;0;1;0;0;24;5;2;-1;0;3;0
16719;33;6;1;2;0;277;0;0;0;24;5;2;-1;0;3;0
16720;51;4;1;0;0;33;1;0;0;24;5;2;-1;0;3;0
16721;45;1;1;1;0;2718;1;0;0;24;5;2;-1;0;3;0
16722;30;0;2;1;0;2702;1;0;0;24;5;2;-1;0;3;0
16723;38;9;1;1;0;69;0;1;0;24;5;2;-1;0;3;0
16724;25;8;2;1;0;1747;1;0;0;24;5;1;-1;0;3;1
16725;53;4;1;2;0;602;1;0;0;24;5;2;-1;0;3;0
16726;43;2;1;1;0;0;0;0;1;24;5;12;-1;0;3;0
16727;43;5;1;0;0;222;0;0;0;24;5;2;-1;0;3;0
16728;45;0;0;1;0;59;1;0;0;24;5;8;-1;0;3;1
16729;50;4;0;2;0;201;1;0;0;24;5;1;-1;0;3;0
16730;33;7;1;1;0;930;0;1;0;24;5;2;-1;0;3;0
16731;57;5;1;0;0;-64;1;0;1;24;5;1;-1;0;3;0
16732;26;7;1;1;0;-16;1;0;0;24;5;1;-1;0;3;0
16733;25;9;2;1;0;4718;0;0;0;24;5;1;-1;0;3;1
16734;46;4;0;1;0;145;1;0;0;24;5;5;-1;0;3;0
16735;30;4;2;1;1;-985;0;0;1;24;5;4;-1;0;3;0
16736;36;7;1;3;0;-19;0;1;0;24;5;1;-1;0;3;0
16737;56;0;1;1;0;360;1;1;0;24;5;2;-1;0;3;0
16738;50;9;0;1;0;-701;1;1;0;24;5;1;-1;0;3;0
16739;47;1;1;3;0;2458;0;0;0;24;5;3;-1;0;3;0
16740;52;2;0;1;0;7;0;0;0;24;5;5;-1;0;3;0
16741;50;3;1;2;0;5260;1;0;0;24;5;2;-1;0;3;0
16742;37;4;2;2;0;7612;0;0;0;24;5;4;-1;0;3;0
16743;30;4;1;2;0;14;0;0;0;24;5;2;-1;0;3;0
16744;58;7;1;1;0;5567;0;0;0;24;5;1;-1;0;3;0
16745;39;1;1;1;0;334;1;0;1;24;5;4;-1;0;3;0
16746;42;1;1;1;0;634;1;0;0;24;5;2;-1;0;3;0
16747;36;4;1;2;0;268;1;1;0;24;5;1;-1;0;3;0
16748;39;2;1;2;0;350;1;0;0;24;5;2;-1;0;3;0
16749;52;1;1;0;0;134;1;0;0;24;5;3;-1;0;3;0
16750;37;1;1;1;0;-59;1;1;0;24;5;1;-1;0;3;0
16751;28;9;1;1;0;169;1;0;0;24;5;2;-1;0;3;0
16752;28;1;1;1;0;214;1;1;0;24;5;3;-1;0;3;0
16753;32;0;1;1;0;0;1;0;0;24;5;2;-1;0;3;0
16754;30;0;0;1;0;78;1;0;0;24;5;1;-1;0;3;0
16755;49;9;0;1;0;-39;1;1;0;24;5;3;-1;0;3;0
16756;43;4;1;1;0;5;1;0;0;24;5;1;-1;0;3;0
16757;59;9;0;2;0;3331;1;0;0;24;5;3;-1;0;3;0
16758;29;1;2;1;0;223;0;0;0;24;5;1;-1;0;3;0
16759;29;1;1;1;0;658;1;0;0;24;5;1;-1;0;3;0
16760;25;1;2;1;0;674;0;0;0;24;5;2;-1;0;3;0
16761;31;7;2;1;0;0;1;0;0;24;5;1;-1;0;3;0
16762;31;1;1;0;0;33;1;0;0;24;5;2;-1;0;3;1
16763;32;1;0;0;0;-156;1;0;0;24;5;2;-1;0;3;0
16764;46;2;1;0;0;8873;1;0;0;24;5;2;-1;0;3;0
16765;30;7;1;0;0;-224;1;0;0;24;5;3;-1;0;3;0
16766;47;1;0;1;0;506;0;0;0;24;5;1;-1;0;3;0
16767;42;4;0;2;0;401;1;0;0;24;5;9;-1;0;3;0
16768;41;1;1;1;0;2717;1;1;0;24;5;2;-1;0;3;0
16769;31;9;1;2;0;162;1;0;0;24;5;11;-1;0;3;0
16770;53;3;0;0;0;2253;1;0;0;24;5;1;-1;0;3;0
16771;57;2;1;0;0;6;1;0;0;24;5;6;-1;0;3;0
16772;60;9;1;1;0;0;1;0;1;24;5;14;-1;0;3;0
16773;38;4;1;2;0;272;1;0;0;24;5;1;-1;0;3;0
16774;48;1;1;0;0;595;0;0;0;24;5;1;-1;0;3;0
16775;40;9;2;2;0;445;1;0;0;24;5;1;-1;0;3;0
16776;39;4;1;2;0;63;1;0;0;24;5;1;-1;0;3;0
16777;31;0;1;1;0;12;1;0;0;24;5;1;-1;0;3;0
16778;33;0;1;2;0;640;0;0;0;24;5;1;-1;0;3;0
16779;35;7;1;1;0;0;1;0;0;24;5;1;-1;0;3;0
16780;41;4;1;1;0;3096;1;0;0;24;5;6;-1;0;3;0
16781;33;4;1;2;0;7;1;0;1;24;5;1;-1;0;3;0
16782;26;9;2;1;0;3382;0;0;0;24;5;5;-1;0;3;0
16783;61;5;0;1;0;291;0;0;0;24;5;5;-1;0;3;0
16784;34;9;2;1;0;347;1;0;0;24;5;6;-1;0;3;0
16785;37;0;1;1;0;3226;1;1;0;24;5;3;-1;0;3;0
16786;40;9;1;1;0;203;1;0;0;24;5;1;-1;0;3;0
16787;54;0;1;1;0;1335;1;0;0;24;5;1;-1;0;3;0
16788;40;3;1;0;0;229;1;0;0;24;5;10;-1;0;3;0
16789;46;4;1;2;0;-71;1;1;1;24;5;2;-1;0;3;0
16790;54;2;1;2;0;1544;0;1;0;24;5;3;-1;0;3;0
16791;25;2;1;2;0;30;1;0;0;24;5;2;-1;0;3;0
16792;57;4;1;2;0;224;1;0;0;24;5;4;-1;0;3;0
16793;25;3;1;0;0;669;1;0;0;24;5;2;-1;0;3;0
16794;51;4;2;2;0;1565;1;0;0;24;5;3;-1;0;3;0
16795;43;3;1;0;0;169;0;1;1;24;5;5;-1;0;3;0
16796;45;4;1;2;0;1034;0;1;0;24;5;4;-1;0;3;0
16797;45;0;2;1;0;757;1;1;0;24;5;3;-1;0;3;0
16798;53;6;1;2;0;290;0;1;0;24;5;3;-1;0;3;0
16799;47;9;1;2;0;1430;1;0;0;24;5;11;-1;0;3;0
16800;44;1;1;0;0;658;1;0;1;24;5;2;-1;0;3;0
16801;42;1;1;1;0;0;1;0;0;24;5;2;-1;0;3;0
16802;39;7;0;3;0;434;1;0;1;24;5;6;-1;0;3;0
16803;35;1;1;0;0;0;1;0;0;24;5;6;-1;0;3;0
16804;33;9;0;1;0;791;1;0;0;24;5;2;-1;0;3;0
16805;45;1;1;1;0;1103;1;0;0;24;5;2;-1;0;3;0
16806;27;9;2;1;0;471;1;1;0;24;5;2;-1;0;3;0
16807;30;0;1;2;0;0;1;0;0;24;5;2;-1;0;3;0
16808;40;6;1;2;0;191;1;0;0;24;5;5;-1;0;3;0
16809;57;4;1;1;0;0;1;0;0;24;5;2;-1;0;3;0
16810;26;7;1;1;0;199;0;0;0;24;5;6;-1;0;3;0
16811;28;7;2;1;0;340;1;0;0;24;5;2;-1;0;3;1
16812;54;4;1;2;0;148;0;1;0;24;5;3;-1;0;3;0
16813;49;9;0;1;0;305;0;0;0;24;5;2;-1;0;3;1
16814;50;1;0;1;0;-54;0;0;0;24;5;3;-1;0;3;0
16815;37;3;1;0;0;0;1;0;0;24;5;5;-1;0;3;0
16816;42;4;2;2;0;2032;1;0;0;24;5;4;-1;0;3;0
16817;41;0;2;1;0;100;1;0;1;24;5;2;-1;0;3;0
16818;43;9;1;1;0;34;1;0;0;24;5;3;-1;0;3;0
16819;39;1;1;1;0;-66;0;1;1;24;5;5;-1;0;3;0
16820;33;2;1;1;0;-122;0;0;0;24;5;5;-1;0;3;0
16821;35;2;2;2;0;-880;0;1;0;24;5;3;-1;0;3;0
16822;49;4;2;2;0;2555;0;1;0;24;5;2;-1;0;3;0
16823;37;2;1;2;0;0;1;1;0;24;5;6;-1;0;3;0
16824;32;4;2;2;1;62;0;1;0;24;5;3;-1;0;3;0
16825;59;1;1;1;0;0;0;0;1;24;5;3;-1;0;3;0
16826;32;7;0;1;0;4612;1;0;0;24;5;4;-1;0;3;0
16827;34;1;1;1;0;3990;1;0;0;24;5;7;-1;0;3;0
16828;37;2;1;2;0;1514;0;1;0;24;5;3;-1;0;3;0
16829;47;7;1;1;0;2;0;0;0;24;5;2;-1;0;3;0
16830;45;0;1;1;0;434;0;1;0;24;5;19;-1;0;3;0
16831;29;1;1;0;0;787;1;0;0;24;5;2;-1;0;3;0
16832;41;7;0;1;0;1838;1;1;1;24;5;4;-1;0;3;0
16833;48;7;1;1;0;2409;1;0;0;24;5;2;-1;0;3;0
16834;33;0;2;1;0;61;0;0;0;24;5;4;-1;0;3;0
16835;42;9;2;2;0;-411;1;0;0;24;5;3;-1;0;3;0
16836;44;4;1;2;0;0;1;0;1;24;5;2;-1;0;3;0
16837;26;9;1;1;0;415;0;0;0;24;5;2;-1;0;3;0
16838;25;4;2;1;0;1272;1;0;0;24;5;2;-1;0;3;0
